UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,10,2024,27,4360745,2210013,2150732,1605892,1544449,327424,326941,33271,32477,151459,156521,6224,6012,85743,84332,1683515,1620563,369309,368600,55623,54704,182797,186905,12890,12529,1698854,1657806,1160706,1114922,301869,302368,17487,17443,146317,151512,4537,4402,67938,67159,1222321,1175556,335320,335869,32558,32646,172801,177285,9674,9427,511159,492926,445186,429527,25555,24573,15784,15034,5142,5009,1687,1610,17805,17173,461194,445007,33989,32731,23065,22058,9996,9620,3216,3102
R,10,2024,28,4391963,2224955,2167008,1616969,1554478,326611,328328,33487,32108,157134,163478,6453,6138,84301,82478,1693151,1628661,366956,368648,56216,54323,187936,193404,13183,12819,1716301,1676882,1173884,1126852,301324,304349,17627,17125,152024,158401,4690,4490,66752,65665,1234299,1185963,333481,336810,32882,32257,178222,183732,9902,9718,508654,490126,443085,427626,25287,23979,15860,14983,5110,5077,1763,1648,17549,16813,458852,442698,33475,31838,23334,22066,9714,9672,3281,3101
R,10,2024,29,4467333,2263706,2203627,1639356,1576105,340714,339999,33789,32626,160776,167743,6557,6576,82514,80578,1713434,1648333,379732,379179,56782,54886,191068,196838,13348,13303,1752038,1709730,1192939,1145335,315024,315126,18104,17642,155681,162671,4790,4832,65500,64124,1251698,1202876,346154,346448,33903,33045,181499,187329,10099,10102,511668,493897,446417,430770,25690,24873,15685,14984,5095,5072,1767,1744,17014,16454,461736,445457,33578,32731,22879,21841,9569,9509,3249,3201
R,10,2024,30,4521326,2290142,2231184,1649545,1587536,354917,353961,33769,33056,165302,170750,6538,6733,80071,79148,1721024,1658081,392028,391692,56967,55891,194763,199424,13534,13393,1778529,1739544,1202810,1158710,329001,329244,18281,17824,160222,165771,4813,4959,63402,63036,1259352,1214861,358470,359440,34280,33782,185322,190129,10274,10198,511613,491640,446735,428826,25916,24717,15488,15232,5080,4979,1725,1774,16669,16112,461672,443220,33558,32252,22687,22109,9441,9295,3260,3195
R,10,2024,31,4623252,2343136,2280116,1684783,1617625,369818,368065,35194,34089,169924,176769,6945,6738,76472,76830,1752784,1685815,404426,404066,57693,56991,198691,204672,13715,13404,1824345,1785293,1231245,1185672,343358,342892,19142,18923,164980,171704,5065,4985,60555,61117,1285091,1239909,370640,371471,34747,35026,189517,195501,10383,10194,518791,494823,453538,431953,26460,25173,16052,15166,4944,5065,1880,1753,15917,15713,467693,445906,33786,32595,22946,21965,9174,9171,3332,3210
R,10,2024,32,4706696,2382116,2324580,1714247,1650910,374951,374045,36695,34579,174108,182776,7026,6885,75089,75385,1780714,1717572,407619,408048,59776,57353,202633,211075,13820,13616,1857162,1825653,1255687,1215157,348004,348344,20120,19450,169143,177712,5102,5060,59106,59930,1307924,1268126,373339,375136,36100,35492,193612,201942,10466,10301,524954,498927,458560,435753,26947,25701,16575,15129,4965,5064,1924,1825,15983,15455,472790,449446,34280,32912,23676,21861,9021,9133,3354,3315
R,10,2024,33,4791771,2414453,2377318,1736622,1684400,379120,385489,36749,34146,182104,191382,7824,7165,72034,74736,1799405,1749508,409796,419130,58912,56377,210490,220530,15020,14374,1893318,1884985,1283107,1257285,351547,358065,20023,19449,176835,185895,5731,5337,56075,58954,1331807,1308504,374962,384238,35131,34867,201024,210760,11401,11067,521135,492333,453515,427115,27573,27424,16726,14697,5269,5487,2093,1828,15959,15782,467598,441004,34834,34892,23781,21510,9466,9770,3619,3307
R,10,2024,34,4825873,2432632,2393241,1759140,1703038,374837,382615,36392,33652,186485,195845,7884,7382,67894,70709,1818414,1764973,402824,413832,57384,55218,213987,223230,14669,14072,1909986,1907079,1303787,1281418,347240,354966,19514,19174,181118,190438,5706,5532,52621,55551,1349505,1329921,368234,379055,33746,34085,204681,213824,11064,10822,522646,486162,455353,421620,27597,27649,16878,14478,5367,5407,2178,1850,15273,15158,468909,435052,34590,34777,23638,21133,9306,9406,3605,3250
R,10,2024,35,4687970,2365442,2322528,1716126,1651890,357108,368131,34880,32323,186466,197388,7859,6970,63003,65826,1771162,1709160,382648,396817,54712,52411,211912,223358,14037,13386,1863692,1860076,1278656,1250401,330734,341948,18524,18408,181338,192143,5761,5290,48679,51886,1320955,1295311,349679,363997,31877,32381,203240,214553,10691,10443,501750,462452,437470,401489,26374,26183,16356,13915,5128,5245,2098,1680,14324,13940,450207,413849,32969,32820,22835,20030,8672,8805,3346,2943
R,10,2024,36,4620308,2326701,2293607,1703509,1644780,337259,352173,34626,31460,183825,195170,7727,7064,59755,62960,1755447,1699705,360893,379183,53272,50743,208517,220199,13818,13181,1824463,1834168,1264310,1245554,311787,326473,18178,17521,178757,190046,5649,5327,45782,49247,1303920,1288380,329054,346878,30498,30848,199950,211515,10460,10218,502238,459439,439199,399226,25472,25700,16448,13939,5068,5124,2078,1737,13973,13713,451527,411325,31839,32305,22774,19895,8567,8684,3358,2963
R,10,2024,37,4516714,2280704,2236010,1684178,1612664,320363,335110,32990,30190,179490,190799,7781,6910,55902,60337,1732627,1665290,342309,360706,50869,48881,202532,214960,13654,12785,1786579,1786545,1250849,1221252,295781,310307,17065,16898,174583,185953,5578,5186,42723,46949,1287589,1262012,311701,329543,28912,29679,194395,206751,10294,9890,494125,449465,433329,391412,24582,24803,15925,13292,4907,4846,2203,1724,13179,13388,445038,403278,30608,31163,21957,19202,8137,8209,3360,2895
R,10,2024,38,4525387,2286996,2238391,1701105,1625728,312674,328697,32700,30019,178710,189503,7758,7047,54049,57397,1748158,1675510,333351,352614,49964,48585,201156,212281,13488,12737,1789021,1788584,1263760,1233358,288157,303894,16789,16598,173681,184800,5547,5303,41087,44631,1299348,1271857,302858,321864,28186,29417,192882,204356,10100,9878,497975,449807,437345,392370,24517,24803,15911,13421,5029,4703,2211,1744,12962,12766,448810,403653,30493,30750,21778,19168,8274,7925,3388,2859
R,10,2024,39,4526753,2285387,2241366,1708244,1632356,307522,325890,32193,29576,177099,189941,7682,7050,52647,56553,1753917,1681484,327490,348747,49779,48017,198597,212754,13239,12816,1786332,1791309,1269495,1239272,283582,301492,16069,16356,172233,185202,5470,5397,39483,43590,1303453,1276938,297599,318181,27519,29052,190607,204751,9896,10056,499055,450057,438749,393084,23940,24398,16124,13220,4866,4739,2212,1653,13164,12963,450464,404546,29891,30566,22260,18965,7990,8003,3343,2760
R,10,2024,40,4442356,2236665,2205691,1675204,1609132,295768,316953,31593,29121,176287,189175,7421,6713,50392,54597,1718978,1656426,314393,338496,48525,47326,197109,211542,12934,12383,1749107,1760291,1246024,1219543,272686,293180,15940,16018,171455,184642,5278,5040,37724,41868,1278544,1255643,285657,308761,26981,28470,189195,203745,9639,9557,487558,445400,429180,389589,23082,23773,15653,13103,4832,4533,2143,1673,12668,12729,440434,400783,28736,29735,21544,18856,7914,7797,3295,2826
R,10,2024,41,4448286,2239284,2209002,1683412,1614236,293557,316270,31936,29302,173459,188339,7454,6863,49466,53992,1726274,1660881,311810,337312,48770,47771,193855,210240,12779,12546,1750945,1761547,1253163,1223076,270570,292114,15911,15996,168699,183828,5396,5166,37206,41367,1285137,1258566,283278,307366,27061,28667,186080,202546,9617,9716,488339,447455,430249,391160,22987,24156,16025,13306,4760,4511,2058,1697,12260,12625,441137,402315,28532,29946,21709,19104,7775,7694,3162,2830
R,10,2024,42,4479494,2252986,2226508,1698473,1630427,294245,319196,31766,29032,171977,187677,7479,6945,49046,53231,1740980,1676381,312277,340146,48747,47433,191976,208978,12843,12528,1759663,1771465,1263588,1232118,271116,294638,15841,15755,167150,182916,5309,5184,36659,40854,1295076,1267160,283601,309853,27050,28474,184073,201080,9578,9669,493323,455043,434885,398309,23129,24558,15925,13277,4827,4761,2170,1761,12387,12377,445904,409221,28676,30293,21697,18959,7903,7898,3265,2859
R,10,2024,43,4395845,2207908,2187937,1672573,1608879,287451,312937,30451,28421,162721,179739,7215,6370,47497,51591,1713539,1653434,304696,333329,47281,46441,181951,200103,12458,11812,1731362,1743401,1252164,1219574,265309,289152,15073,15514,158081,175116,5145,4687,35590,39358,1282610,1253345,277275,303818,26246,27888,174390,192496,9296,9042,476546,444536,420409,389305,22142,23785,15378,12907,4640,4623,2070,1683,11907,12233,430929,400089,27421,29511,21035,18553,7561,7607,3162,2770
R,10,2024,44,4413461,2217883,2195578,1678707,1610424,294088,321617,31046,28373,159490,177197,7298,6554,47254,51413,1719468,1654744,311407,341956,48055,46643,178455,197261,12600,12090,1730054,1747640,1248161,1217865,271648,297561,15378,15525,154690,172616,5122,4871,35055,39202,1278123,1251349,283512,312159,26629,28171,170636,189716,9332,9363,487829,447938,430546,392559,22440,24056,15668,12848,4800,4581,2176,1683,12199,12211,441345,403395,27895,29797,21426,18472,7819,7545,3268,2727
R,10,2024,45,4226830,2116358,2110472,1604586,1548371,279209,308950,29034,27003,153156,171865,6436,6128,43937,48155,1642560,1589764,295090,327944,44998,44213,170693,190789,11321,11127,1661042,1684874,1202595,1175627,258106,285893,14545,14754,148789,167600,4538,4565,32469,36435,1230404,1206685,268917,299249,25037,26642,163555,183654,8378,8594,455316,425598,401991,372744,21103,23057,14489,12249,4367,4265,1898,1563,11468,11720,412156,383079,26173,28695,19961,17571,7138,7135,2943,2533
R,10,2024,46,4113360,2057153,2056207,1565586,1512535,267846,298117,27663,26368,148078,167480,6221,5741,41759,45966,1601500,1552061,282945,315854,43059,43169,164671,185479,10669,10511,1613027,1636900,1172397,1145037,247555,275644,13906,14217,143839,163131,4458,4225,30872,34646,1198626,1174558,257840,288108,24102,25728,157819,178424,7991,8055,444126,419307,393189,367498,20291,22473,13757,12151,4239,4349,1763,1516,10887,11320,402874,377503,25105,27746,18957,17441,6852,7055,2678,2456
R,10,2024,47,4073116,2031064,2042052,1551377,1506559,261637,293798,27668,26151,144331,165073,6019,5758,40032,44713,1585817,1544711,275860,310985,42704,42784,160235,182683,10409,10495,1592553,1623591,1162242,1138094,242377,272001,14134,14522,140017,160809,4288,4261,29495,33904,1187293,1166752,251910,284139,24169,26122,153350,175761,7748,8057,438511,418461,389135,368465,19260,21797,13534,11629,4314,4264,1731,1497,10537,10809,398524,377959,23950,26846,18535,16662,6885,6922,2661,2438
R,10,2024,48,3902733,1943489,1959244,1480486,1446006,247830,278211,26567,24818,144619,162969,5692,5452,38295,41788,1513493,1481589,260980,294014,41046,40488,159966,179615,10020,9888,1519991,1550662,1104374,1085269,229203,257492,13527,13587,140575,158769,4098,4034,28214,31511,1128390,1111795,237902,268512,23147,24438,153562,172871,7535,7627,423498,408582,376112,360737,18627,20719,13040,11231,4044,4200,1594,1418,10081,10277,385103,369794,23078,25502,17899,16050,6404,6744,2485,2261
R,10,2024,49,3914699,1949331,1965368,1489105,1452706,247178,279526,26038,24867,145646,163076,5594,5205,35770,39988,1519694,1486769,259562,294361,39780,40029,159994,179070,9502,9377,1531868,1562033,1116614,1095513,229620,259444,13201,13751,141684,159064,4067,3858,26682,30403,1139152,1121172,237959,269793,22588,24379,153871,172709,7201,7216,417463,403335,372491,357193,17558,20082,12837,11116,3962,4012,1527,1347,9088,9585,380542,365597,21603,24568,17192,15650,6123,6361,2301,2161
R,10,2024,50,3868203,1922476,1945727,1470319,1441955,242911,275204,25696,24346,143897,160972,5383,5076,34270,38174,1499522,1474287,254533,289286,39157,39117,157617,176142,9248,9068,1517346,1550858,1107850,1090838,226324,256382,13098,13464,140201,157121,3963,3791,25910,29262,1129703,1115324,234320,266355,22351,23957,152016,170199,7099,7028,405130,394869,362469,351117,16587,18822,12598,10882,3696,3851,1420,1285,8360,8912,369819,358963,20213,22931,16806,15160,5601,5943,2149,2040
R,10,2024,51,3871469,1921244,1950225,1470352,1445207,244190,278000,25063,24394,142802,160244,5190,5040,33647,37340,1498958,1476702,255340,291573,38249,38998,156505,175221,8959,8942,1529041,1565050,1119034,1102586,228278,259630,12944,13645,139282,156544,3844,3751,25659,28894,1140586,1126675,235909,269301,22203,24264,151137,169497,6932,6917,392203,385175,351318,342621,15912,18370,12119,10749,3520,3700,1346,1289,7988,8446,358372,350027,19431,22272,16046,14734,5368,5724,2027,2025
R,10,2024,52,4018826,1997664,2021162,1536444,1506722,253877,286748,25626,24472,143133,161027,5231,4942,33353,37251,1564655,1538164,264634,299981,39311,39501,156475,175751,8971,8896,1607703,1637850,1186851,1165313,238267,268622,13448,13882,139514,157341,3930,3682,25693,29010,1208306,1189488,245772,278152,23268,24859,151117,170169,6967,6957,389961,383312,349593,341409,15610,18126,12178,10590,3619,3686,1301,1260,7660,8241,356349,348676,18862,21829,16043,14642,5358,5582,2004,1939
R,10,2024,53,4256114,2119325,2136789,1651433,1614156,263538,298805,25715,25281,139178,155784,5240,4963,34221,37800,1680413,1646078,274416,312120,40070,40994,152654,170280,9163,9091,1732965,1756775,1304856,1275829,248035,280902,14060,14559,135534,152165,3909,3747,26571,29573,1327129,1300539,255653,290455,24513,26309,147261,164730,7155,7152,386360,380014,346577,338327,15503,17903,11655,10722,3644,3619,1331,1216,7650,8227,353284,345539,18763,21665,15557,14685,5393,5550,2008,1939
R,10,2024,54,4297971,2141003,2156968,1674625,1638324,264470,296701,25881,24871,137229,154560,5150,5082,33648,37430,1703078,1669684,275187,309775,40271,40789,150117,168925,9093,9286,1761204,1788290,1333958,1310122,249086,279249,14277,14624,133729,150956,3873,3866,26281,29473,1355921,1334548,256727,288790,24883,26615,144898,163347,7142,7371,379799,368678,340667,328202,15384,17452,11604,10247,3500,3604,1277,1216,7367,7957,347157,335136,18460,20985,15388,14174,5219,5578,1951,1915
R,10,2024,55,4103167,2038288,2064879,1603424,1578100,245314,277705,24191,23747,129117,146296,4972,4884,31270,34147,1629974,1606755,254889,289197,37909,38800,141083,159214,8626,8713,1679515,1714635,1281423,1265761,230896,261476,13489,13995,125817,142865,3786,3748,24104,26790,1301670,1288030,237412,269691,23556,25374,136176,154012,6783,6908,358773,350244,322001,312339,14418,16229,10702,9752,3300,3431,1186,1136,7166,7357,328304,318725,17477,19506,14353,13426,4907,5202,1843,1805
R,10,2024,56,3989581,1978660,2010921,1554699,1534072,241104,273989,23756,23100,125272,142933,4531,4639,29298,32188,1579394,1560852,249957,284799,36909,37487,136390,154962,7978,8425,1633327,1674209,1244822,1233742,226972,258104,13201,13831,122258,139773,3396,3525,22678,25234,1263709,1254458,233027,265799,22960,24766,131912,150235,6259,6686,345333,336712,309877,300330,14132,15885,10555,9269,3014,3160,1135,1114,6620,6954,315685,306394,16930,19000,13949,12721,4478,4727,1719,1739
R,10,2024,57,3972325,1962185,2010140,1552665,1545824,238943,273998,22857,22908,115166,131701,4676,4583,27878,31126,1576142,1571743,247214,284606,35759,37239,125543,142833,7933,8226,1630940,1683706,1255016,1254365,225430,258554,13066,14157,112234,128736,3553,3520,21641,24374,1272998,1274411,231061,266070,22722,25110,121236,138307,6318,6589,331245,326434,297649,291459,13513,15444,9791,8751,2932,2965,1123,1063,6237,6752,303144,297332,16153,18536,13037,12129,4307,4526,1615,1637
R,10,2024,58,3991455,1966388,2025067,1554848,1558611,243070,278949,22800,22854,113659,129578,4591,4668,27420,30407,1577642,1583851,251314,289125,35780,37208,123657,140380,7972,8254,1642898,1705664,1264402,1273385,229590,264007,13174,14286,110827,126584,3528,3635,21377,23767,1281896,1292882,235190,271201,23089,25272,119446,135847,6389,6621,323490,319403,290446,285226,13480,14942,9626,8568,2832,2994,1063,1033,6043,6640,295746,290969,16124,17924,12691,11936,4211,4533,1583,1633
R,10,2024,59,4137146,2030337,2106809,1611720,1628269,248656,288312,23501,23649,114113,130617,4689,4666,27658,31296,1634844,1654190,256736,298583,36848,38658,124096,141585,8057,8402,1710206,1789728,1324295,1345286,235387,273273,14001,15120,111264,127623,3666,3684,21593,24742,1342093,1365501,240935,280626,24118,26830,119924,137103,6491,6831,320131,317081,287425,282983,13269,15039,9500,8529,2849,2994,1023,982,6065,6554,292751,288689,15801,17957,12730,11828,4172,4482,1566,1571
R,10,2024,60,4254147,2079836,2174311,1662196,1693496,248645,289797,23370,24010,113556,131267,4478,4648,27591,31093,1685128,1719186,256408,299555,37101,39578,123456,142076,7893,8319,1775079,1865376,1388586,1417450,235958,275217,14198,15678,110918,128488,3510,3678,21909,24865,1406582,1437733,241359,282217,24901,28103,119543,137871,6380,6805,304757,308935,273610,276046,12687,14580,9172,8332,2638,2779,968,970,5682,6228,278546,281453,15049,17338,12200,11475,3913,4205,1513,1514
R,10,2024,61,4261027,2079579,2181448,1665476,1705585,243955,284016,23023,23481,115554,132834,4239,4551,27332,30981,1688302,1731159,251536,293715,36777,39019,125262,143416,7510,8237,1788061,1883561,1403899,1439580,231752,270123,14326,15384,112939,130066,3333,3607,21812,24801,1421927,1459785,237005,277138,25147,27817,121449,139209,6119,6714,291518,297887,261577,266005,12203,13893,8697,8097,2615,2768,906,944,5520,6180,266375,271374,14531,16577,11630,11202,3813,4207,1391,1523
R,10,2024,62,4253398,2069706,2183692,1668302,1720002,238876,280849,22348,23358,108852,124555,4362,4526,26966,30402,1690918,1744958,246098,290364,35855,38992,118503,134869,7709,8130,1790213,1897313,1417011,1464085,227398,267889,14078,15362,106438,121898,3493,3617,21795,24462,1435100,1483941,232423,274743,24896,27948,114923,130851,6370,6631,279493,286379,251291,255917,11478,12960,8270,7996,2414,2657,869,909,5171,5940,255818,261017,13675,15621,10959,11044,3580,4018,1339,1499
R,10,2024,63,4235650,2054287,2181363,1669917,1729594,232034,276232,21700,23279,100149,118265,4055,4201,26432,29792,1691992,1754031,239046,285407,35276,38917,109560,128214,7264,7776,1792130,1909451,1434389,1486566,221165,263789,13995,15854,97872,115743,3286,3369,21423,24130,1452073,1506130,226118,270482,24918,28576,106128,124380,6028,6388,262157,271912,235528,243028,10869,12443,7705,7425,2277,2522,769,832,5009,5662,239919,247901,12928,14925,10358,10341,3432,3834,1236,1388
R,10,2024,64,4195686,2030313,2165373,1642744,1710231,232506,276050,21347,23034,103446,122918,4143,4192,26127,28948,1664663,1733931,239415,284987,34866,38220,112600,132601,7232,7625,1773496,1897865,1412018,1470849,221964,263942,13733,15770,101165,120386,3343,3404,21273,23514,1429689,1489857,226862,270496,24654,28156,109249,128806,5955,6333,256817,267508,230726,239382,10542,12108,7614,7264,2281,2532,800,788,4854,5434,234974,244074,12553,14491,10212,10064,3351,3795,1277,1292
R,10,2024,65,4081429,1966606,2114823,1600369,1679073,221391,266785,20167,21645,96221,115795,3821,3888,24637,27637,1620980,1701824,227669,275119,33040,36585,105007,124764,6731,7034,1733567,1867798,1390932,1458234,211727,255392,13342,14895,94165,113489,3129,3192,20272,22596,1407776,1476626,216216,261524,23865,27187,101948,121338,5610,5871,233039,247025,209437,220839,9664,11393,6825,6750,2056,2306,692,696,4365,5041,213204,225198,11453,13595,9175,9398,3059,3426,1121,1163
R,10,2024,66,4005182,1920697,2084485,1568324,1660611,210646,256779,18631,20791,96105,116252,3598,3784,23393,26268,1587770,1682095,216729,264699,31102,35091,104226,124804,6293,6734,1705074,1850830,1375017,1451468,201317,245947,12423,14556,94168,114146,2937,3124,19212,21589,1390845,1468954,205644,251807,22694,26396,101349,121604,5232,5671,215623,233655,193307,209143,9329,10832,6208,6235,1937,2106,661,660,4181,4679,196925,213141,11085,12892,8408,8695,2877,3200,1061,1063
